"functionEvidenceId","binary","address","durableLabel","labelRow","evidenceStatus","purpose","anchors","inputsOutputs","callers","callees","relatedOpcodes","relatedTables","sourcePaths","findingPath","verification","blockers","lastReviewed"
"FUN-WILDSTAR64-1406835D0","WildStar64.exe","1406835d0","Lua_SoldierEvent_GetEscapingUnits","2076","Mapped","Game.SoldierEvent.GetEscapingUnits Lua method from the SoldierEvent method table near 140c5c130.","Game.SoldierEvent.GetEscapingUnits Lua method from the SoldierEvent method table near 140c5c130.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1406837D0","WildStar64.exe","1406837d0","Lua_SoldierEvent_GetWaveCount","2077","Mapped","Game.SoldierEvent.GetWaveCount Lua method from the SoldierEvent method table near 140c5c130.","Game.SoldierEvent.GetWaveCount Lua method from the SoldierEvent method table near 140c5c130.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140683880","WildStar64.exe","140683880","Lua_SoldierEvent_GetWavesReleased","2078","Mapped","Game.SoldierEvent.GetWavesReleased Lua method from the SoldierEvent method table near 140c5c130.","Game.SoldierEvent.GetWavesReleased Lua method from the SoldierEvent method table near 140c5c130.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140683930","WildStar64.exe","140683930","Lua_SoldierEvent_GetDefendUnits","2079","Mapped","Game.SoldierEvent.GetDefendUnits Lua method from the SoldierEvent method table near 140c5c130.","Game.SoldierEvent.GetDefendUnits Lua method from the SoldierEvent method table near 140c5c130.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140683B30","WildStar64.exe","140683b30","Lua_SoldierEvent_GetAuxiliaryUnits","2080","Mapped","Game.SoldierEvent.GetAuxiliaryUnits Lua method from the SoldierEvent method table near 140c5c130.","Game.SoldierEvent.GetAuxiliaryUnits Lua method from the SoldierEvent method table near 140c5c130.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140683D30","WildStar64.exe","140683d30","Lua_SoldierEvent_GetBuildCredits","2081","Mapped","Game.SoldierEvent.GetBuildCredits Lua method from the SoldierEvent method table near 140c5c130.","Game.SoldierEvent.GetBuildCredits Lua method from the SoldierEvent method table near 140c5c130.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140683DD0","WildStar64.exe","140683dd0","Lua_SoldierEvent_GetImprovements","2082","Mapped","Game.SoldierEvent.GetImprovements Lua method from the SoldierEvent method table near 140c5c130.","Game.SoldierEvent.GetImprovements Lua method from the SoldierEvent method table near 140c5c130.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140684CD0","WildStar64.exe","140684cd0","Lua_Challenges___eq","603","Mapped","Game.Challenges.__eq Lua metamethod.","Game.Challenges.__eq Lua metamethod.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140684ED0","WildStar64.exe","140684ed0","Lua_Challenges___gc","604","Mapped","Game.Challenges.__gc Lua metamethod.","Game.Challenges.__gc Lua metamethod.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1406850E0","WildStar64.exe","1406850e0","Lua_Challenges_GetId","605","Mapped","Game.Challenges.GetId Lua method.","Game.Challenges.GetId Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140685170","WildStar64.exe","140685170","Lua_Challenges_GetType","606","Mapped","Game.Challenges.GetType Lua method.","Game.Challenges.GetType Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140685210","WildStar64.exe","140685210","Lua_Challenges_GetCurrentCount","607","Mapped","Game.Challenges.GetCurrentCount Lua method.","Game.Challenges.GetCurrentCount Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140685330","WildStar64.exe","140685330","Lua_Challenges_GetTotalCount","608","Mapped","Game.Challenges.GetTotalCount Lua method.","Game.Challenges.GetTotalCount Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140685440","WildStar64.exe","140685440","Lua_Challenges_GetCurrentTier","609","Mapped","Game.Challenges.GetCurrentTier Lua method.","Game.Challenges.GetCurrentTier Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140685540","WildStar64.exe","140685540","Lua_Challenges_GetDisplayTier","610","Mapped","Game.Challenges.GetDisplayTier Lua method.","Game.Challenges.GetDisplayTier Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140685640","WildStar64.exe","140685640","Lua_Challenges_GetCompletionCount","611","Mapped","Game.Challenges.GetCompletionCount Lua method.","Game.Challenges.GetCompletionCount Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140685740","WildStar64.exe","140685740","Lua_Challenges_GetCompletionTotal","612","Mapped","Game.Challenges.GetCompletionTotal Lua method.","Game.Challenges.GetCompletionTotal Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1406857D0","WildStar64.exe","1406857d0","Lua_Challenges_GetLastRewardTier","613","Mapped","Game.Challenges.GetLastRewardTier Lua method.","Game.Challenges.GetLastRewardTier Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1406858D0","WildStar64.exe","1406858d0","Lua_Challenges_GetRewardTrack","614","Mapped","Game.Challenges.GetRewardTrack Lua method.","Game.Challenges.GetRewardTrack Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140685950","WildStar64.exe","140685950","Lua_Challenges_IsTimeTiered","615","Mapped","Game.Challenges.IsTimeTiered Lua method.","Game.Challenges.IsTimeTiered Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1406859E0","WildStar64.exe","1406859e0","Lua_Challenges_IsActivated","616","Mapped","Game.Challenges.IsActivated Lua method.","Game.Challenges.IsActivated Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140685AD0","WildStar64.exe","140685ad0","Lua_Challenges_IsInCooldown","617","Mapped","Game.Challenges.IsInCooldown Lua method.","Game.Challenges.IsInCooldown Lua method.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
