"traceabilityId","nativeEvidenceId","binary","nativeAddress","nativeLabel","nexusArea","nexusArtifactKind","nexusPath","nexusSymbol","implementationStatus","tests","findingPath","residualRisk","lastReviewed"
"TRACE-OPCSERVERSERVERPATHSOLDIERTOWERDEFENSEUNITUPDATE0678","OPC-SERVER-SERVERPATHSOLDIERTOWERDEFENSEUNITUPDATE-0678","WildStar64.exe","","ServerPathSoldierTowerDefenseUnitUpdate","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/PlayerPath/ServerPathSoldierTowerDefenseUnitUpdate.cs","ServerPathSoldierTowerDefenseUnitUpdate","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERPATHSOLDIERTRIGGERORDERSTEXTONUNIT0677","OPC-SERVER-SERVERPATHSOLDIERTRIGGERORDERSTEXTONUNIT-0677","WildStar64.exe","","ServerPathSoldierTriggerOrdersTextOnUnit","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/PlayerPath/ServerPathSoldierTriggerOrdersTextOnUnit.cs","ServerPathSoldierTriggerOrdersTextOnUnit","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERPATHSOLDIERWHACKAMOLEBURROWS067E","OPC-SERVER-SERVERPATHSOLDIERWHACKAMOLEBURROWS-067E","WildStar64.exe","","ServerPathSoldierWhackAMoleBurrows","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/PlayerPath/ServerPathSoldierWhackAMoleBurrows.cs","ServerPathSoldierWhackAMoleBurrows","Correlated","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Promote to Mapped only after native registration and payload functions are copied into this row from focused evidence.","2026-06-11"
"TRACE-OPCSERVERSERVERPATHUNLOCKRESULT06BE","OPC-SERVER-SERVERPATHUNLOCKRESULT-06BE","WildStar64.exe","","ServerPathUnlockResult","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/PlayerPath/ServerPathUnlockResult.cs","ServerPathUnlockResult","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERPATHUPDATEXP01AA","OPC-SERVER-SERVERPATHUPDATEXP-01AA","WildStar64.exe","","ServerPathUpdateXP","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/PlayerPath/ServerPathUpdateXP.cs","ServerPathUpdateXP","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERPENDINGWORLDREMOVAL0689","OPC-SERVER-SERVERPENDINGWORLDREMOVAL-0689","WildStar64.exe","","ServerPendingWorldRemoval","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/ServerPendingWorldRemoval.cs","ServerPendingWorldRemoval","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERPENDINGWORLDREMOVALCANCEL0688","OPC-SERVER-SERVERPENDINGWORLDREMOVALCANCEL-0688","WildStar64.exe","","ServerPendingWorldRemovalCancel","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/ServerPendingWorldRemovalCancel.cs","ServerPendingWorldRemovalCancel","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERPETCLEARFLAIR023B","OPC-SERVER-SERVERPETCLEARFLAIR-023B","WildStar64.exe","","ServerPetClearFlair","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Pet/ServerPetClearFlair.cs","ServerPetClearFlair","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERPETCUSTOMISATION012F","OPC-SERVER-SERVERPETCUSTOMISATION-012F","WildStar64.exe","","ServerPetCustomisation","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Pet/ServerPetCustomisation.cs","ServerPetCustomisation","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERPETCUSTOMISATIONFAILED068B","OPC-SERVER-SERVERPETCUSTOMISATIONFAILED-068B","WildStar64.exe","","ServerPetCustomisationFailed","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Pet/ServerPetCustomisationFailed.cs","ServerPetCustomisationFailed","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERPETCUSTOMISATIONLIST012E","OPC-SERVER-SERVERPETCUSTOMISATIONLIST-012E","WildStar64.exe","","ServerPetCustomisationList","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Pet/ServerPetCustomisationList.cs","ServerPetCustomisationList","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERPETDESPAWNED077F","OPC-SERVER-SERVERPETDESPAWNED-077F","WildStar64.exe","","ServerPetDespawned","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Pet/ServerPetDespawned.cs","ServerPetDespawned","Correlated","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Promote to Mapped only after native registration and payload functions are copied into this row from focused evidence.","2026-06-11"
"TRACE-OPCSERVERSERVERPETSPAWNED0068","OPC-SERVER-SERVERPETSPAWNED-0068","WildStar64.exe","","ServerPetSpawned","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Pet/ServerPetSpawned.cs","ServerPetSpawned","Correlated","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Promote to Mapped only after native registration and payload functions are copied into this row from focused evidence.","2026-06-11"
"TRACE-OPCSERVERSERVERPETSTANCECHANGED068F","OPC-SERVER-SERVERPETSTANCECHANGED-068F","WildStar64.exe","","ServerPetStanceChanged","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Pet/ServerPetStanceChanged.cs","ServerPetStanceChanged","Correlated","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Promote to Mapped only after native registration and payload functions are copied into this row from focused evidence.","2026-06-11"
"TRACE-OPCSERVERSERVERPHASEVISIBILITYWORLDLOCATION0171","OPC-SERVER-SERVERPHASEVISIBILITYWORLDLOCATION-0171","WildStar64.exe","","ServerPhaseVisibilityWorldLocation","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/ServerPhaseVisibilityWorldLocation.cs","ServerPhaseVisibilityWorldLocation","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERPLANEVISIBILITYSPELLSLINGERVOID0172","OPC-SERVER-SERVERPLANEVISIBILITYSPELLSLINGERVOID-0172","WildStar64.exe","","ServerPlaneVisibilitySpellSlingerVoid","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/ServerPlaneVisibilitySpellSlingerVoid.cs","ServerPlaneVisibilitySpellSlingerVoid","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERPLAYEDRESPONSE0694","OPC-SERVER-SERVERPLAYEDRESPONSE-0694","WildStar64.exe","","ServerPlayedResponse","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Utility/ServerPlayedResponse.cs","ServerPlayedResponse","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERPLAYERCHANGED019B","OPC-SERVER-SERVERPLAYERCHANGED-019B","WildStar64.exe","","ServerPlayerChanged","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/ServerPlayerChanged.cs","ServerPlayerChanged","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERPLAYERCREATE025E","OPC-SERVER-SERVERPLAYERCREATE-025E","WildStar64.exe","","ServerPlayerCreate","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/ServerPlayerCreate.cs","ServerPlayerCreate","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERPLAYERENTEREDWORLD0061","OPC-SERVER-SERVERPLAYERENTEREDWORLD-0061","WildStar64.exe","","ServerPlayerEnteredWorld","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/ServerPlayerEnteredWorld.cs","ServerPlayerEnteredWorld","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERPLAYERHEALTHUPDATE092F","OPC-SERVER-SERVERPLAYERHEALTHUPDATE-092F","WildStar64.exe","","ServerPlayerHealthUpdate","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/ServerPlayerHealthUpdate.cs","ServerPlayerHealthUpdate","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERPLAYERINFOBASICRESPONSE0598","OPC-SERVER-SERVERPLAYERINFOBASICRESPONSE-0598","WildStar64.exe","","ServerPlayerInfoBasicResponse","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Info/ServerPlayerInfoBasicResponse.cs","ServerPlayerInfoBasicResponse","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERPLAYERINFOFULLRESPONSE0599","OPC-SERVER-SERVERPLAYERINFOFULLRESPONSE-0599","WildStar64.exe","","ServerPlayerInfoFullResponse","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Info/ServerPlayerInfoFullResponse.cs","ServerPlayerInfoFullResponse","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERPREREQUISITEFAILURE0642","OPC-SERVER-SERVERPREREQUISITEFAILURE-0642","WildStar64.exe","","ServerPrerequisiteFailure","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Info/ServerPrerequisiteFailure.cs","ServerPrerequisiteFailure","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERPROFESSIONMODIFIERS084C","OPC-SERVER-SERVERPROFESSIONMODIFIERS-084C","WildStar64.exe","","ServerProfessionModifiers","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Crafting/ServerProfessionModifiers.cs","ServerProfessionModifiers","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERPROFESSIONSLOAD0856","OPC-SERVER-SERVERPROFESSIONSLOAD-0856","WildStar64.exe","","ServerProfessionsLoad","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Crafting/ServerProfessionsLoad.cs","ServerProfessionsLoad","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERPROFESSIONUPDATE0860","OPC-SERVER-SERVERPROFESSIONUPDATE-0860","WildStar64.exe","","ServerProfessionUpdate","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Crafting/ServerProfessionUpdate.cs","ServerProfessionUpdate","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERPTRCHARACTERCOPYQUEUED06EA","OPC-SERVER-SERVERPTRCHARACTERCOPYQUEUED-06EA","WildStar64.exe","","ServerPtrCharacterCopyQueued","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Pregame/ServerPtrCharacterCopyQueued.cs","ServerPtrCharacterCopyQueued","Correlated","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Promote to Mapped only after native registration and payload functions are copied into this row from focused evidence.","2026-06-11"
"TRACE-OPCSERVERSERVERPUBLICEVENTAUX0139","OPC-SERVER-SERVERPUBLICEVENTAUX-0139","WildStar64.exe","","ServerPublicEventAux","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/ServerClusterAuxPackets.cs","ServerPublicEventAux","Correlated","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Promote to Mapped only after native registration and payload functions are copied into this row from focused evidence.","2026-06-11"
"TRACE-OPCSERVERSERVERPUBLICEVENTBOMBDROPPED06F5","OPC-SERVER-SERVERPUBLICEVENTBOMBDROPPED-06F5","WildStar64.exe","","ServerPublicEventBombDropped","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/PublicEvent/ServerPublicEventBombDropped.cs","ServerPublicEventBombDropped","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERPUBLICEVENTBOMBSTATUS06F6","OPC-SERVER-SERVERPUBLICEVENTBOMBSTATUS-06F6","WildStar64.exe","","ServerPublicEventBombStatus","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/PublicEvent/ServerPublicEventBombStatus.cs","ServerPublicEventBombStatus","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERPUBLICEVENTDETAILEDVOTEINITIATE06FE","OPC-SERVER-SERVERPUBLICEVENTDETAILEDVOTEINITIATE-06FE","WildStar64.exe","","ServerPublicEventDetailedVoteInitiate","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/PublicEvent/ServerPublicEventDetailedVoteInitiate.cs","ServerPublicEventDetailedVoteInitiate","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERPUBLICEVENTEND00D6","OPC-SERVER-SERVERPUBLICEVENTEND-00D6","WildStar64.exe","","ServerPublicEventEnd","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/PublicEvent/ServerPublicEventEnd.cs","ServerPublicEventEnd","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
