evidence_kind,source_map,source_row_id,quest_id,quest_title,quest_bucket,quest_completion_status,quest_link_status,jabbithole_contract_id,contract_game_id,jabbithole_quest_id,jabbithole_quest_name,client_quest_name,contract_quality,contract_type,reward_track_type,xp,related_jabbithole_id,related_client_id,related_source_name,related_client_name,match_status,relation_match_status,tier,cost,amount,choice_idx,is_casque,enabled,first_seen_in,last_seen_in,evidence_status,evidence_sources,manual_validation,completion_status,blocker_summary
contract_reward_item,contract_reward_map.csv,638,,,,,not_quest_scoped,,,,,,,1,,,960837,73290,Remarkable Haruspex's Picoridium Force Guard,Remarkable Haruspex's Picoridium Force Guard,matched,,2,3000,1,1,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,639,,,,,not_quest_scoped,,,,,,,1,,,963339,53623,Exceptional Haruspex's Magnimesh Smartgrips,Exceptional Haruspex's Magnimesh Smartgrips,matched,,0,1000,1,0,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,640,,,,,not_quest_scoped,,,,,,,1,,,968841,73732,Overflowing Pouch of Promissory Notes,Overflowing Pouch of Promissory Notes,matched,,2,3000,1,2,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,641,,,,,not_quest_scoped,,,,,,,0,,,968842,73731,Overflowing Runic Rucksack,Overflowing Runic Rucksack,matched,,1,2000,1,2,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,642,,,,,not_quest_scoped,,,,,,,1,,,958835,53634,Exceptional Haruspex's Galactipolymer Smartgrips,Exceptional Haruspex's Galactipolymer Smartgrips,matched,,0,1000,1,1,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,643,,,,,not_quest_scoped,,,,,,,1,,,962722,73279,Remarkable Haruspex's Turbotrace Force Guard,Remarkable Haruspex's Turbotrace Force Guard,matched,,2,3000,1,0,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,644,,,,,not_quest_scoped,,,,,,,0,,,968342,54145,Fallen Battlemaster's Assailing Splint Mail,Fallen Battlemaster's Assailing Splint Mail,matched,,1,2000,1,0,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,645,,,,,not_quest_scoped,,,,,,,1,,,969259,72143,Runic Rucksack,Runic Rucksack,matched,,0,1000,1,2,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,646,,,,,not_quest_scoped,,,,,,,0,,,969694,73734,Overflowing Satchel of Rune Management,Overflowing Satchel of Rune Management,matched,,1,2000,1,2,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,647,,,,,not_quest_scoped,,,,,,,0,,,968499,54403,Fallen Compulsor's Meditative Starblade,Fallen Compulsor's Meditative Starblade,matched,,1,2000,1,1,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,648,,,,,not_quest_scoped,,,,,,,0,,,970407,54392,Fallen Compulsor's Afflicting Starblade,Fallen Compulsor's Afflicting Starblade,matched,,1,2000,1,0,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,649,,,,,not_quest_scoped,,,,,,,0,,,970077,54393,Fallen Compulsor's Afflicting Energy Shield,Fallen Compulsor's Afflicting Energy Shield,matched,,0,1000,1,0,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,650,,,,,not_quest_scoped,,,,,,,0,,,968845,73728,Pouch of Promissory Notes,Pouch of Promissory Notes,matched,,0,1000,1,2,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,651,,,,,not_quest_scoped,,,,,,,0,,,969877,54404,Fallen Compulsor's Meditative Energy Shield,Fallen Compulsor's Meditative Energy Shield,matched,,0,1000,1,1,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,652,,,,,not_quest_scoped,,,,,,,0,,,970396,54380,Fallen Swindler's Meditative Bindings,Fallen Swindler's Meditative Bindings,matched,,0,1000,1,1,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,653,,,,,not_quest_scoped,,,,,,,0,,,969259,72143,Runic Rucksack,Runic Rucksack,matched,,0,1000,1,2,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,654,,,,,not_quest_scoped,,,,,,,0,,,970084,54369,Fallen Swindler's Afflicting Bindings,Fallen Swindler's Afflicting Bindings,matched,,0,1000,1,0,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
contract_reward_item,contract_reward_map.csv,655,,,,,not_quest_scoped,,,,,,,1,,,953774,73284,Remarkable Haruspex's Picoridium Garment,Remarkable Haruspex's Picoridium Garment,matched,,3,4000,1,1,false,true,,7,mapped_only_contract_reward_track_item_pending_choice_presentation_client_smoke,Tools/DataMapping/output/contract_reward_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PeriodicQuest*.tbl.sql;wildstar_client_mysql/RewardTrack*.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract Quest2Reward item grants are implemented for runtime-owned fixed rewards, but contract_reward_map reward-track rows remain mapped-only until tier/choice selection, reward-track presentation, and client smoke are evidenced."
