content_type,world_id,instance_name,dependency_type,dependency_id,entity_id,creature_id,entity_type,area_id,event_id,phase,script_name,stat,value,x,y,z,rx,ry,rz,display_info,outfit_info,faction1,faction2,quest_checklist_idx,active_prop_id,world_socket_id,mode,reconciliation_field,reconciliation_value,related_events,related_scripts,related_stats,source_comment,evidence_status,evidence_sources,manual_validation,completion_status,blocker_summary
raid,1333,Datascape,entity_stats,1100300067:stat:0,1100300067,31885,0,1590,,,,0,18000000,2985.78,-794.348,3396.41,-0.693315,0,0,27107,0,1171,1171,0,0,0,0,,,,,,"Datascape Bio-Enhanced Broodmother; source creature 31885; event 157 phase 0; Branch SQL supplies placed Bio-Enhanced Broodmother coordinates; current C# activates this objective from ED-1 completion without a mapped separate phase, so phase 0 is WIP-guessed.",reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
raid,1333,Datascape,entity_stats,1100300067:stat:10,1100300067,31885,0,1590,,,,10,50,2985.78,-794.348,3396.41,-0.693315,0,0,27107,0,1171,1171,0,0,0,0,,,,,,"Datascape Bio-Enhanced Broodmother; source creature 31885; event 157 phase 0; Branch SQL supplies placed Bio-Enhanced Broodmother coordinates; current C# activates this objective from ED-1 completion without a mapped separate phase, so phase 0 is WIP-guessed.",reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
raid,1333,Datascape,entity_stats,1100300068:stat:0,1100300068,30498,0,1609,,,,0,21000000,4310,-567.817,-16812,-3.08841,0,0,32992,0,1171,1171,0,0,0,0,,,,,,Datascape Gloomclaw; source creature 30498; event 157 phase 11; Branch SQL supplies placed Gloomclaw coordinates; phase 11 is WIP-guessed from the current Datascape event script's Gloomclaw phase.,reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
raid,1333,Datascape,entity_stats,1100300068:stat:10,1100300068,30498,0,1609,,,,10,50,4310,-567.817,-16812,-3.08841,0,0,32992,0,1171,1171,0,0,0,0,,,,,,Datascape Gloomclaw; source creature 30498; event 157 phase 11; Branch SQL supplies placed Gloomclaw coordinates; phase 11 is WIP-guessed from the current Datascape event script's Gloomclaw phase.,reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
raid,1333,Datascape,entity_stats,1100300069:stat:0,1100300069,48065,0,2371,,,,0,21300000,-22076.3,598.146,-15934.1,1,0,0,28678,0,1171,1171,0,0,0,0,,,,,,"Datascape Hyper-Accelerated Skeledroid; source creature 48065; event 157 phase 12; Branch SQL supplies placed Hyper-Accelerated Skeledroid coordinates; current C# activates this sub-objective during LogicWingRoom1, so phase 12 is WIP-guessed.",reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
raid,1333,Datascape,entity_stats,1100300069:stat:10,1100300069,48065,0,2371,,,,10,50,-22076.3,598.146,-15934.1,1,0,0,28678,0,1171,1171,0,0,0,0,,,,,,"Datascape Hyper-Accelerated Skeledroid; source creature 48065; event 157 phase 12; Branch SQL supplies placed Hyper-Accelerated Skeledroid coordinates; current C# activates this sub-objective during LogicWingRoom1, so phase 12 is WIP-guessed.",reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
raid,1333,Datascape,entity_stats,1100300070:stat:0,1100300070,48374,0,2373,,,,0,9100000,-22050.2,619.71,-14309.2,2.56983,0,0,28901,0,1171,1171,0,0,0,0,,,,,,"Datascape Augmented Herald of Avatus; source creature 48374; event 157 phase 14; Branch SQL supplies placed Augmented Herald coordinates; current C# activates this sub-objective during LogicWingRoom3, so phase 14 is WIP-guessed.",reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
raid,1333,Datascape,entity_stats,1100300070:stat:10,1100300070,48374,0,2373,,,,10,50,-22050.2,619.71,-14309.2,2.56983,0,0,28901,0,1171,1171,0,0,0,0,,,,,,"Datascape Augmented Herald of Avatus; source creature 48374; event 157 phase 14; Branch SQL supplies placed Augmented Herald coordinates; current C# activates this sub-objective during LogicWingRoom3, so phase 14 is WIP-guessed.",reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
raid,1333,Datascape,entity_stats,1100300071:stat:0,1100300071,48295,0,1594,,,,0,12500000,-4018.35,-905.709,2575.45,-1.7226,0,0,36939,0,1171,1171,0,0,0,0,,,,,,Datascape Warmonger Agratha; source creature 48295; event 157 phase 19; Branch SQL supplies placed Warmonger Agratha coordinates; phase 19 is WIP-guessed from the current Datascape event script.,reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
raid,1333,Datascape,entity_stats,1100300071:stat:10,1100300071,48295,0,1594,,,,10,50,-4018.35,-905.709,2575.45,-1.7226,0,0,36939,0,1171,1171,0,0,0,0,,,,,,Datascape Warmonger Agratha; source creature 48295; event 157 phase 19; Branch SQL supplies placed Warmonger Agratha coordinates; phase 19 is WIP-guessed from the current Datascape event script.,reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
raid,1333,Datascape,entity_stats,1100300072:stat:0,1100300072,48916,0,4478,,,,0,12500000,-4350.04,-913.187,2404.41,-1.44454,0,0,36939,0,1171,1171,0,0,0,0,,,,,,Datascape Warmonger Chuna; source creature 48916; event 157 phase 20; Branch SQL supplies placed Warmonger Chuna coordinates; phase 20 is WIP-guessed from the current Datascape event script.,reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
raid,1333,Datascape,entity_stats,1100300072:stat:10,1100300072,48916,0,4478,,,,10,50,-4350.04,-913.187,2404.41,-1.44454,0,0,36939,0,1171,1171,0,0,0,0,,,,,,Datascape Warmonger Chuna; source creature 48916; event 157 phase 20; Branch SQL supplies placed Warmonger Chuna coordinates; phase 20 is WIP-guessed from the current Datascape event script.,reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
raid,1333,Datascape,entity_stats,1100300073:stat:0,1100300073,48917,0,4479,,,,0,12500000,-4359.49,-903.383,2590.74,0.19367,0,0,36939,0,1171,1171,0,0,0,0,,,,,,Datascape Warmonger Talarii; source creature 48917; event 157 phase 21; Branch SQL supplies placed Warmonger Talarii coordinates; phase 21 is WIP-guessed from the current Datascape event script.,reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
raid,1333,Datascape,entity_stats,1100300073:stat:10,1100300073,48917,0,4479,,,,10,50,-4359.49,-903.383,2590.74,0.19367,0,0,36939,0,1171,1171,0,0,0,0,,,,,,Datascape Warmonger Talarii; source creature 48917; event 157 phase 21; Branch SQL supplies placed Warmonger Talarii coordinates; phase 21 is WIP-guessed from the current Datascape event script.,reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
raid,1333,Datascape,entity_stats,1100300074:stat:0,1100300074,48177,0,1479,,,,0,14500000,-4403.72,-821.913,2679.14,-1.63275,0,0,36938,0,1171,1171,0,0,0,0,,,,,,Datascape Grand Warmonger Targresh; source creature 48177; event 157 phase 22; Branch SQL supplies placed Grand Warmonger Targresh coordinates; phase 22 is WIP-guessed from the current Datascape event script.,reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
raid,1333,Datascape,entity_stats,1100300074:stat:10,1100300074,48177,0,1479,,,,10,50,-4403.72,-821.913,2679.14,-1.63275,0,0,36938,0,1171,1171,0,0,0,0,,,,,,Datascape Grand Warmonger Targresh; source creature 48177; event 157 phase 22; Branch SQL supplies placed Grand Warmonger Targresh coordinates; phase 22 is WIP-guessed from the current Datascape event script.,reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
raid,1333,Datascape,entity_stats,1100300075:stat:0,1100300075,30505,0,1301,,,,0,72000000,618,-198.7,-174,1.61258,0,0,28937,0,1171,1171,0,0,0,0,,,,,,Datascape Avatus; source creature 30505; event 157 phase 26; Branch SQL supplies placed Avatus coordinates; phase 26 is WIP-guessed from the current Datascape event script's Avatus phase.,reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
raid,1333,Datascape,entity_stats,1100300075:stat:10,1100300075,30505,0,1301,,,,10,50,618,-198.7,-174,1.61258,0,0,28937,0,1171,1171,0,0,0,0,,,,,,Datascape Avatus; source creature 30505; event 157 phase 26; Branch SQL supplies placed Avatus coordinates; phase 26 is WIP-guessed from the current Datascape event script's Avatus phase.,reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
expedition,3404,Evil from the Ether,official_entity_reconciliation,3404:70999:-422.1375:-844.95026:122.07739:area,,70999,,4836,,,,,,-422.1375,-844.95026,122.07739,,,,0,0,0,0,0,0,0,0,area,4836,,,,Evil from the Ether Captain Weir area: Branch SQL narrows Captain Weir to area 4836; official import has the same coordinate with area 0. WIP/GUESSED pending manual expedition smoke.,reviewed_official_entity_reconciliation_pending_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Coordinate-keyed official entity reconciliation is tracked, but retail completion needs official import parity, objective timing, cleanup, and manual Evil from the Ether smoke."
expedition,3404,Evil from the Ether,official_entity_reconciliation,3404:71003:-396.43555:-840.7188:119.74138:area,,71003,,4836,,,,,,-396.43555,-840.7188,119.74138,,,,0,0,0,0,0,0,0,0,area,4836,,,,Evil from the Ether Gather Ring area: Branch SQL narrows the gather ring used by the current WIP GoToAirlock trigger to area 4836; official import has the same coordinate with area 0.,reviewed_official_entity_reconciliation_pending_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Coordinate-keyed official entity reconciliation is tracked, but retail completion needs official import parity, objective timing, cleanup, and manual Evil from the Ether smoke."
expedition,3404,Evil from the Ether,official_entity_reconciliation,3404:71234:-17.037079:-843.8909:46.10919:questChecklistIdx,,71234,,,,,,,,-17.037079,-843.8909,46.10919,,,,0,0,0,0,0,0,0,0,questChecklistIdx,6,,,,Evil from the Ether Crew Log 7: Branch checklist index drives CrewLog7; official DB imports this coordinate as index 4.,reviewed_official_entity_reconciliation_pending_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Coordinate-keyed official entity reconciliation is tracked, but retail completion needs official import parity, objective timing, cleanup, and manual Evil from the Ether smoke."
