quest_id,name,bucket,evidence_status,completion_status,world_zone_id,quest_category_id,quest_group_id,quest_type,quest_subtype_id,content_finder_type,faction_enum,con_level,prereq_level,prereq_flags,prereq_quest_ids,quest_exclusion_ids,prerequisite_id,objective_ids,objective_types,objective_data_type_data_count,quest2_reward_ids,quest2_reward_types,pushed_items,virtual_pushed_items,quest_virtual_loot_groups,related_achievement_ids,script_paths,evidence_sources,manual_validation,blocker_summary
10286,Work Order: Tailor Training,generic_table_driven,mapped_table_driven_pending_world_spawns_loot_smoke,not_retail_complete,377,53,0,5,121,0,0,10,1,0,,,39083,20958,31,20958:31:484:1,9053;9293,3;4,,,0,,,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 10286 (Work Order: Tailor Training) with WorldZone 377, category 53, type 5, subtype 121, conLevel 10, preqLevel 1, Prerequisite 39083, objectives 20958, objective types 31, objective data/type/count 20958:31:484:1, Quest2Reward rows 9053;9293, reward types 3;4 is mapped through generic table coverage, but this is not a retail-complete gameplay claim; world placements, objective triggers, loot cadence, rewards, achievements, and client smoke remain row-specific validation work."
10287,Beginner Weaponsmith Materials,no_objectives,mapped_only_no_objective_lifecycle_pending_row_specific_dialog_reward_achievement_smoke,not_retail_complete,122,53,0,5,110,5,0,10,10,0,,5871;7504,8687,,,,8731;8732;8733,1,,,0,,,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending_or_not_applicable,"Quest2 10287 (Beginner Weaponsmith Materials) with WorldZone 122, category 53, type 5, subtype 110, contentFinder 5, conLevel 10, preqLevel 10, Prerequisite 8687, excluded quests 5871;7504, Quest2Reward rows 8731;8732;8733, reward types 1 is a zero-objective row. Shared QuestManager accept-to-achieved and receiver turn-in lifecycle paths have representative reward and achievement-hook tests, but retail completion still needs quest availability, row-specific receiver/dialog routing, row-specific reward and achievement side effects, and client/manual smoke."
10288,Work Order: Tailor Training,generic_table_driven,mapped_table_driven_pending_world_spawns_loot_smoke,not_retail_complete,2033,53,0,5,121,0,0,10,1,0,,,39380,20959,31,20959:31:490:1,9078;9318,3;4,,,0,,,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 10288 (Work Order: Tailor Training) with WorldZone 2033, category 53, type 5, subtype 121, conLevel 10, preqLevel 1, Prerequisite 39380, objectives 20959, objective types 31, objective data/type/count 20959:31:490:1, Quest2Reward rows 9078;9318, reward types 3;4 is mapped through generic table coverage, but this is not a retail-complete gameplay claim; world placements, objective triggers, loot cadence, rewards, achievements, and client smoke remain row-specific validation work."
10289,Work Order: Complex Creations,generic_table_driven,mapped_table_driven_pending_world_spawns_loot_smoke,not_retail_complete,122,53,0,5,121,0,0,10,1,0,,,39085,20960,31,20960:31:496:1,9109;9349,3;4,,,0,,,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 10289 (Work Order: Complex Creations) with WorldZone 122, category 53, type 5, subtype 121, conLevel 10, preqLevel 1, Prerequisite 39085, objectives 20960, objective types 31, objective data/type/count 20960:31:496:1, Quest2Reward rows 9109;9349, reward types 3;4 is mapped through generic table coverage, but this is not a retail-complete gameplay claim; world placements, objective triggers, loot cadence, rewards, achievements, and client smoke remain row-specific validation work."
10290,Work Order: Prototype Production,generic_table_driven,mapped_table_driven_pending_world_spawns_loot_smoke,not_retail_complete,122,53,0,5,121,0,0,10,1,0,,10292;10293,37402,20961,31,20961:31:408:1,8917;9157,3;4,,,0,,,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 10290 (Work Order: Prototype Production) with WorldZone 122, category 53, type 5, subtype 121, conLevel 10, preqLevel 1, Prerequisite 37402, excluded quests 10292;10293, objectives 20961, objective types 31, objective data/type/count 20961:31:408:1, Quest2Reward rows 8917;9157, reward types 3;4 is mapped through generic table coverage, but this is not a retail-complete gameplay claim; world placements, objective triggers, loot cadence, rewards, achievements, and client smoke remain row-specific validation work."
10291,Basic Weapon Crafting,generic_table_driven,mapped_table_driven_pending_world_spawns_loot_smoke,not_retail_complete,122,53,0,5,110,5,0,10,10,0,10287,7511;7459,8252,20962,33,20962:33:5599:1,8734,4,,,0,,,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 10291 (Basic Weapon Crafting) with WorldZone 122, category 53, type 5, subtype 110, contentFinder 5, conLevel 10, preqLevel 10, Prerequisite 8252, required quests 10287, excluded quests 7511;7459, objectives 20962, objective types 33, objective data/type/count 20962:33:5599:1, Quest2Reward rows 8734, reward types 4 is mapped through generic table coverage, but this is not a retail-complete gameplay claim; world placements, objective triggers, loot cadence, rewards, achievements, and client smoke remain row-specific validation work."
10292,Work Order: Prototype Production,generic_table_driven,mapped_table_driven_pending_world_spawns_loot_smoke,not_retail_complete,13,53,0,5,121,0,0,10,1,0,,10293;10290,37402,20963,31,20963:31:402:1,8918;9158,3;4,,,0,,,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 10292 (Work Order: Prototype Production) with WorldZone 13, category 53, type 5, subtype 121, conLevel 10, preqLevel 1, Prerequisite 37402, excluded quests 10293;10290, objectives 20963, objective types 31, objective data/type/count 20963:31:402:1, Quest2Reward rows 8918;9158, reward types 3;4 is mapped through generic table coverage, but this is not a retail-complete gameplay claim; world placements, objective triggers, loot cadence, rewards, achievements, and client smoke remain row-specific validation work."
10293,Work Order: Prototype Production,generic_table_driven,mapped_table_driven_pending_world_spawns_loot_smoke,not_retail_complete,248,53,0,5,121,0,0,10,1,0,,10292;10290,37402,20964,31,20964:31:405:1,8919;9159,3;4,,,0,,,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 10293 (Work Order: Prototype Production) with WorldZone 248, category 53, type 5, subtype 121, conLevel 10, preqLevel 1, Prerequisite 37402, excluded quests 10292;10290, objectives 20964, objective types 31, objective data/type/count 20964:31:405:1, Quest2Reward rows 8919;9159, reward types 3;4 is mapped through generic table coverage, but this is not a retail-complete gameplay claim; world placements, objective triggers, loot cadence, rewards, achievements, and client smoke remain row-specific validation work."
10294,Work Order: Prototype Production,generic_table_driven,mapped_table_driven_pending_world_spawns_loot_smoke,not_retail_complete,122,53,0,5,121,0,0,10,1,0,,10295,39081,20965,31,20965:31:460:1,8977;9217,3;4,,,0,,,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 10294 (Work Order: Prototype Production) with WorldZone 122, category 53, type 5, subtype 121, conLevel 10, preqLevel 1, Prerequisite 39081, excluded quests 10295, objectives 20965, objective types 31, objective data/type/count 20965:31:460:1, Quest2Reward rows 8977;9217, reward types 3;4 is mapped through generic table coverage, but this is not a retail-complete gameplay claim; world placements, objective triggers, loot cadence, rewards, achievements, and client smoke remain row-specific validation work."
10295,Work Order: Prototype Production,generic_table_driven,mapped_table_driven_pending_world_spawns_loot_smoke,not_retail_complete,137,53,0,5,121,0,0,10,1,0,,10294,39081,20966,31,20966:31:467:1,8978;9218,3;4,,,0,,,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 10295 (Work Order: Prototype Production) with WorldZone 137, category 53, type 5, subtype 121, conLevel 10, preqLevel 1, Prerequisite 39081, excluded quests 10294, objectives 20966, objective types 31, objective data/type/count 20966:31:467:1, Quest2Reward rows 8978;9218, reward types 3;4 is mapped through generic table coverage, but this is not a retail-complete gameplay claim; world placements, objective triggers, loot cadence, rewards, achievements, and client smoke remain row-specific validation work."
10296,Beginner Tailor Materials,no_objectives,mapped_only_no_objective_lifecycle_pending_row_specific_dialog_reward_achievement_smoke,not_retail_complete,122,53,0,5,121,5,0,10,10,0,,7507;5875,8860,,,,8735;8736;8737,1,,,0,,,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending_or_not_applicable,"Quest2 10296 (Beginner Tailor Materials) with WorldZone 122, category 53, type 5, subtype 121, contentFinder 5, conLevel 10, preqLevel 10, Prerequisite 8860, excluded quests 7507;5875, Quest2Reward rows 8735;8736;8737, reward types 1 is a zero-objective row. Shared QuestManager accept-to-achieved and receiver turn-in lifecycle paths have representative reward and achievement-hook tests, but retail completion still needs quest availability, row-specific receiver/dialog routing, row-specific reward and achievement side effects, and client/manual smoke."
10297,Basic Light Armor Crafting,generic_table_driven,mapped_table_driven_pending_world_spawns_loot_smoke,not_retail_complete,122,53,0,5,121,5,0,10,10,0,10296,7515;7477,8860,20967,33,20967:33:5923:1,8738,4,,,0,,,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 10297 (Basic Light Armor Crafting) with WorldZone 122, category 53, type 5, subtype 121, contentFinder 5, conLevel 10, preqLevel 10, Prerequisite 8860, required quests 10296, excluded quests 7515;7477, objectives 20967, objective types 33, objective data/type/count 20967:33:5923:1, Quest2Reward rows 8738, reward types 4 is mapped through generic table coverage, but this is not a retail-complete gameplay claim; world placements, objective triggers, loot cadence, rewards, achievements, and client smoke remain row-specific validation work."
10298,Work Order: Prototype Production,generic_table_driven,mapped_table_driven_pending_world_spawns_loot_smoke,not_retail_complete,936,53,0,5,121,0,0,10,1,0,,10299,39082,20968,31,20968:31:473:1,9025;9265,3;4,,,0,,,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 10298 (Work Order: Prototype Production) with WorldZone 936, category 53, type 5, subtype 121, conLevel 10, preqLevel 1, Prerequisite 39082, excluded quests 10299, objectives 20968, objective types 31, objective data/type/count 20968:31:473:1, Quest2Reward rows 9025;9265, reward types 3;4 is mapped through generic table coverage, but this is not a retail-complete gameplay claim; world placements, objective triggers, loot cadence, rewards, achievements, and client smoke remain row-specific validation work."
10299,Work Order: Prototype Production,generic_table_driven,mapped_table_driven_pending_world_spawns_loot_smoke,not_retail_complete,1402,53,0,5,121,0,0,10,1,0,,10298,39082,20969,31,20969:31:479:1,9026;9266,3;4,,,0,,,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 10299 (Work Order: Prototype Production) with WorldZone 1402, category 53, type 5, subtype 121, conLevel 10, preqLevel 1, Prerequisite 39082, excluded quests 10298, objectives 20969, objective types 31, objective data/type/count 20969:31:479:1, Quest2Reward rows 9026;9266, reward types 3;4 is mapped through generic table coverage, but this is not a retail-complete gameplay claim; world placements, objective triggers, loot cadence, rewards, achievements, and client smoke remain row-specific validation work."
10300,Work Order: Prototype Production,generic_table_driven,mapped_table_driven_pending_world_spawns_loot_smoke,not_retail_complete,377,53,0,5,121,0,0,10,1,0,,,39083,20970,31,20970:31:485:1,9061;9301,3;4,,,0,,,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 10300 (Work Order: Prototype Production) with WorldZone 377, category 53, type 5, subtype 121, conLevel 10, preqLevel 1, Prerequisite 39083, objectives 20970, objective types 31, objective data/type/count 20970:31:485:1, Quest2Reward rows 9061;9301, reward types 3;4 is mapped through generic table coverage, but this is not a retail-complete gameplay claim; world placements, objective triggers, loot cadence, rewards, achievements, and client smoke remain row-specific validation work."
10301,Work Order: Prototype Production,generic_table_driven,mapped_table_driven_pending_world_spawns_loot_smoke,not_retail_complete,2033,53,0,5,121,0,0,10,1,0,,,39380,20971,31,20971:31:491:1,9086;9326,3;4,,,0,,,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 10301 (Work Order: Prototype Production) with WorldZone 2033, category 53, type 5, subtype 121, conLevel 10, preqLevel 1, Prerequisite 39380, objectives 20971, objective types 31, objective data/type/count 20971:31:491:1, Quest2Reward rows 9086;9326, reward types 3;4 is mapped through generic table coverage, but this is not a retail-complete gameplay claim; world placements, objective triggers, loot cadence, rewards, achievements, and client smoke remain row-specific validation work."
